episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
172,28428,65.2,-40.52,156,6748.0,0,0,1,123.92,8392.0,0.55
173,28560,65.5,-59.59,132,4841.0,0,0,1,123.835,8383.5,0.55
174,28684,66.5,-74.56,124,3344.0,0,0,1,107.805,8180.5,0.5
175,28884,66.9,239.49,200,8749.0,1,0,0,105.85,8085.0,0.5
176,29072,67.3,258.05,188,8605.0,1,0,0,120.977,8197.6,0.55
177,29284,67.8,193.76,212,8176.0,1,0,0,128.008,8100.9,0.6
178,29480,68.2,234.5,196,8250.0,1,0,0,129.511,8051.1,0.6
179,29644,68.6,20.48,164,8848.0,0,0,1,130.283,8028.3,0.6
180,29792,68.9,-50.75,148,5725.0,0,0,1,130.945,8094.4,0.6
181,29984,69.3,243.86,192,9186.0,1,0,0,130.095,8109.6,0.6
182,30192,69.8,193.47,208,8147.0,1,0,0,142.655,8265.5,0.65
183,30376,70.2,44.17,184,7217.0,0,0,1,143.792,8179.2,0.65
184,30512,70.4,-58.01,136,4999.0,0,0,1,127.691,7969.1,0.6
185,30644,70.7,-55.32,132,5268.0,0,0,1,111.511,7751.1,0.55
186,30844,71.9,273.11,200,10111.0,1,0,0,114.027,7802.8,0.55
187,31044,72.4,268.52,200,9652.0,1,0,0,117.412,7741.1,0.55
188,31176,72.6,-51.89,132,5611.0,0,0,1,100.866,7486.6,0.5
189,31408,73.1,247.92,232,11592.0,1,0,0,115.757,7775.7,0.55
190,31548,73.4,-56.51,140,5149.0,0,0,1,98.277,7427.7,0.5
191,31772,73.9,202.12,224,9012.0,1,0,0,98.615,7461.5,0.5
192,31952,74.3,252.97,180,10097.0,1,0,0,113.29,7628.9,0.55
193,32160,74.8,10.51,208,7851.0,0,0,1,116.795,7779.4,0.55
194,32292,75.1,-67.15,132,4085.0,0,0,1,117.165,7816.5,0.55
195,32508,75.5,260.87,216,8887.0,1,0,0,118.234,7823.4,0.55
196,32748,76.1,200.01,240,8801.0,1,0,0,115.332,7833.2,0.55
197,32940,77.2,261.9,192,8990.0,1,0,0,118.739,7873.9,0.55
198,33132,77.6,224.67,192,9267.0,1,0,0,118.247,7924.8,0.55
199,33304,78.0,-26.53,172,8147.0,0,0,1,115.897,7889.7,0.55
200,33500,78.4,235.71,196,8371.0,1,0,0,130.22,8022.0,0.6
201,33712,78.9,253.95,212,8195.0,1,0,0,130.724,7972.4,0.6
202,33896,79.3,259.67,184,8767.0,1,0,0,134.034,8003.4,0.6
203,34108,79.7,183.1,212,9110.0,1,0,0,140.981,8098.1,0.65
204,34332,80.2,287.05,224,11505.0,1,0,0,158.234,8423.4,0.7
205,34444,80.5,-68.72,112,3928.0,0,0,1,157.564,8356.4,0.7
206,34644,80.9,247.55,200,9555.0,1,0,0,156.286,8328.6,0.7
207,34780,81.2,-63.05,136,4495.0,0,0,1,139.708,8070.8,0.65
208,34948,82.3,1.02,168,8902.0,0,0,1,142.353,8235.3,0.65
