episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
159,29679,593.5,591.55,144,9955.0,1,0,0,585.6,10860.0,1.0
160,29844,597.0,595.47,165,10347.0,1,0,0,585.796,10879.6,1.0
161,30024,600.5,619.45,180,12745.0,1,0,0,587.258,11025.9,1.0
162,30186,602.4,176.43,162,8443.0,1,0,0,566.712,10971.2,1.0
163,30360,604.5,501.97,174,10997.0,1,0,0,565.783,10878.2,1.0
164,30531,607.8,614.06,171,12206.0,1,0,0,566.967,10996.7,1.0
165,30696,611.0,496.1,165,10410.0,1,0,0,567.011,11001.1,1.0
166,30870,617.5,626.58,174,13458.0,1,0,0,566.203,10920.3,1.0
167,31032,620.7,596.49,162,10449.0,1,0,0,565.447,10844.8,1.0
168,31212,624.2,482.03,180,9003.0,1,0,0,558.208,10620.8,1.0
169,31386,627.7,605.1,174,11310.0,1,0,0,557.029,10502.9,1.0
170,31578,631.6,665.02,192,17302.0,1,0,0,560.864,10886.4,1.0
171,31743,635.1,614.02,165,12202.0,1,0,0,561.898,10989.8,1.0
172,31911,638.3,525.39,168,13339.0,1,0,0,562.981,11098.0,1.0
173,32091,642.1,632.61,180,14061.0,1,0,0,564.633,11263.3,1.0
174,32259,645.5,596.4,168,10440.0,1,0,0,564.284,11228.4,1.0
175,32442,649.4,606.36,183,11436.0,1,0,0,566.212,11421.2,1.0
176,32637,653.3,628.12,195,13612.0,1,0,0,568.032,11603.1,1.0
177,32823,660.5,503.59,186,11159.0,1,0,0,563.053,11605.2,1.0
178,32988,663.9,589.37,165,9737.0,1,0,0,563.306,11630.5,1.0
179,33177,667.7,535.44,189,14344.0,1,0,0,560.5,11850.0,1.0
180,33369,671.7,536.57,192,14457.0,1,0,0,557.555,12055.5,1.0
181,33534,675.1,391.31,165,9931.0,1,0,0,546.148,11914.8,1.0
182,33705,678.7,625.67,171,13367.0,1,0,0,568.61,12161.0,1.0
183,33873,682.1,489.67,168,9767.0,1,0,0,567.995,12099.5,1.0
184,34059,685.8,645.62,186,15362.0,1,0,0,569.573,12257.3,1.0
185,34230,689.4,519.92,171,12792.0,1,0,0,570.764,12376.4,1.0
186,34389,692.8,616.53,159,12453.0,1,0,0,570.262,12326.1,1.0
187,34539,696.0,589.91,150,9791.0,1,0,0,569.933,12293.2,1.0
188,34722,699.8,477.02,183,8502.0,1,0,0,569.682,12268.2,1.0
189,34890,706.4,651.86,168,15986.0,1,0,0,572.02,12502.0,1.0
190,35040,709.6,596.8,150,10480.0,1,0,0,568.609,12160.9,1.0
191,35214,712.6,619.89,174,12789.0,1,0,0,568.902,12190.2,1.0
192,35358,714.5,593.9,144,10190.0,1,0,0,572.328,12032.8,1.0
