episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
323,51843,1441.9,138.25,177,9625.0,1,0,0,120.374,11587.4,0.75
324,52068,1446.3,226.89,225,18489.0,1,0,0,132.891,12089.1,0.8
325,52305,1453.8,214.84,237,17284.0,1,0,0,136.158,12415.8,0.8
326,52479,1458.9,146.24,174,10424.0,1,0,0,131.918,11991.9,0.8
327,52653,1463.1,180.55,174,13855.0,1,0,0,132.704,12070.4,0.8
328,52872,1467.0,205.12,219,16312.0,1,0,0,133.756,12175.6,0.8
329,53076,1471.9,211.0,204,16900.0,1,0,0,137.752,12575.2,0.8
330,53247,1476.8,-14.09,171,9391.0,0,0,1,128.208,12370.8,0.75
331,53424,1485.2,141.77,177,9977.0,1,0,0,137.286,12528.6,0.8
332,53625,1491.0,188.75,201,14675.0,1,0,0,139.952,12795.2,0.8
333,53814,1496.6,132.53,189,9053.0,1,0,0,147.791,12829.1,0.85
334,53994,1501.7,157.48,180,11548.0,1,0,0,148.779,12927.9,0.85
335,54192,1506.1,156.28,198,11428.0,1,0,0,146.545,12704.5,0.85
336,54375,1511.5,141.57,183,9957.0,1,0,0,144.062,12456.1,0.85
337,54579,1517.7,192.14,204,15014.0,1,0,0,146.688,12718.8,0.85
338,54729,1521.2,-22.53,150,8547.0,0,0,1,138.652,12665.2,0.8
339,54903,1526.7,152.36,174,11036.0,1,0,0,149.107,12960.6,0.85
340,55086,1531.7,151.56,183,10956.0,1,0,0,142.475,12297.5,0.85
341,55266,1534.9,160.16,180,11816.0,1,0,0,152.74,12574.0,0.9
342,55518,1540.7,234.89,252,19289.0,1,0,0,154.788,12778.8,0.9
343,55683,1545.1,150.01,165,10801.0,1,0,0,155.376,12837.6,0.9
344,55851,1550.5,143.41,168,10141.0,1,0,0,151.202,12420.2,0.9
345,56031,1555.6,181.82,180,13982.0,1,0,0,149.551,12255.1,0.9
