episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
143,15831,285.4,-70.2,102,3780.0,0,0,1,-58.493,4950.6,0.0
144,15939,287.2,-64.61,108,4339.0,0,0,1,-58.75,4925.0,0.0
145,16050,289.0,-74.32,111,3368.0,0,0,1,-58.751,4924.9,0.0
146,16167,290.9,-49.74,117,5826.0,0,0,1,-58.398,4960.1,0.0
147,16299,293.0,-42.14,132,6586.0,0,0,1,-58.023,4997.7,0.0
148,16449,298.0,-35.41,150,7259.0,0,0,1,-56.762,5123.8,0.0
149,16566,299.9,-48.9,117,5910.0,0,0,1,-56.385,5161.6,0.0
150,16719,302.5,-43.37,153,6463.0,0,0,1,-55.078,5292.2,0.0
151,16827,304.3,-67.76,108,4024.0,0,0,1,-56.184,5181.6,0.0
152,16947,306.2,-56.71,120,5129.0,0,0,1,-55.954,5204.6,0.0
153,17109,308.9,-24.95,162,8305.0,0,0,1,-54.067,5393.2,0.0
154,17220,310.7,-61.07,111,4693.0,0,0,1,-54.003,5399.7,0.0
155,17331,312.5,-64.18,111,4382.0,0,0,1,-53.631,5436.9,0.0
156,17448,314.4,-53.89,117,5411.0,0,0,1,-55.019,5298.1,0.0
157,17571,316.4,-57.02,123,5098.0,0,0,1,-54.853,5314.7,0.0
158,17691,318.4,-57.87,120,5013.0,0,0,1,-55.831,5216.9,0.0
159,17841,320.9,-32.31,150,7569.0,0,0,1,-54.683,5331.6,0.0
160,17946,322.6,-55.39,105,5261.0,0,0,1,-54.141,5385.9,0.0
161,18045,324.1,-67.26,99,4074.0,0,0,1,-54.148,5385.1,0.0
162,18168,326.1,-49.46,123,5854.0,0,0,1,-53.828,5417.2,0.0
163,18303,328.4,-45.68,135,6232.0,0,0,1,-52.602,5539.8,0.0
164,18408,330.1,-52.42,105,5558.0,0,0,1,-51.992,5600.8,0.0
165,18525,334.5,-60.73,117,4727.0,0,0,1,-51.313,5668.7,0.0
166,18648,336.6,-49.11,123,5889.0,0,0,1,-51.281,5671.9,0.0
167,18771,338.6,-49.72,123,5828.0,0,0,1,-51.66,5633.9,0.0
168,18981,342.1,-0.39,210,10761.0,0,0,1,-49.91,5809.1,0.0
169,19107,344.1,-55.72,126,5228.0,0,0,1,-50.251,5774.9,0.0
