episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
152,21711,388.4,335.1,129,7502.0,0,0,1,498.09,10761.8,0.6
153,21816,390.1,169.6,105,4192.0,0,0,1,478.663,10373.2,0.55
154,22029,393.6,534.7,213,11494.0,1,0,0,496.368,10727.4,0.6
155,22128,395.3,168.35,99,4167.0,0,0,1,500.45,10809.0,0.6
156,22374,399.3,524.35,246,11287.0,1,0,0,520.545,11210.9,0.65
157,22590,405.4,540.25,216,11605.0,0,0,1,538.853,11577.0,0.65
158,22818,409.2,491.9,228,10638.0,1,0,0,535.082,11501.6,0.65
159,22935,411.1,275.45,117,6309.0,0,0,1,541.457,11629.1,0.65
160,23214,415.7,801.35,279,16827.0,1,0,0,547.013,11740.2,0.65
161,23499,420.4,691.5,285,14630.0,1,0,0,543.525,11670.5,0.65
162,23742,424.4,484.4,243,10488.0,1,0,0,530.983,11419.6,0.65
163,23979,428.3,563.6,237,12072.0,0,0,1,524.685,11293.7,0.6
164,24255,432.9,811.15,276,17023.0,1,0,0,532.245,11444.9,0.6
165,24348,434.4,164.05,93,4081.0,0,0,1,505.147,10903.0,0.55
166,24603,441.0,734.05,255,15481.0,1,0,0,529.952,11399.0,0.6
167,24816,444.5,398.6,213,8772.0,0,0,1,508.907,10978.1,0.55
168,24915,446.2,202.8,99,4856.0,0,0,1,485.362,10507.2,0.5
169,25023,448.0,211.65,108,5033.0,0,0,1,468.58,10171.6,0.45
170,25239,451.5,467.05,216,10141.0,0,0,1,455.915,9918.3,0.45
171,25536,456.4,658.85,297,13977.0,0,0,0,461.438,10028.8,0.4
172,25650,458.3,209.4,114,4988.0,0,0,1,455.152,9903.0,0.4
173,25758,460.1,217.8,108,5156.0,0,0,1,457.562,9951.2,0.4
174,26028,464.6,590.15,270,12603.0,1,0,0,460.335,10006.7,0.4
175,26316,469.3,832.5,288,17450.0,1,0,0,493.542,10670.9,0.45
176,26610,474.1,818.2,294,17164.0,1,0,0,508.235,10964.7,0.45
177,26742,478.9,255.9,132,5918.0,0,0,1,494.018,10680.4,0.45
178,26988,482.8,563.6,246,12072.0,1,0,0,497.603,10752.0,0.45
179,27108,484.8,215.4,120,5108.0,0,0,1,494.6,10692.0,0.45
180,27195,486.2,161.15,87,4023.0,0,0,1,462.59,10051.8,0.4
181,27426,490.1,669.45,231,14189.0,1,0,0,461.488,10029.8,0.4
182,27510,491.5,157.35,84,3947.0,0,0,1,445.135,9702.7,0.35
183,27648,493.8,311.55,138,7031.0,0,0,1,432.532,9450.6,0.35
184,27903,497.9,595.45,255,12709.0,1,0,0,421.748,9235.0,0.35
185,28194,502.7,793.4,291,16668.0,1,0,0,453.215,9864.3,0.4
