episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
141,19512,458.4,478.35,213,8635.0,1,0,0,322.391,7539.1,0.7
142,19608,460.5,-68.29,96,3971.0,0,0,1,321.738,7473.8,0.7
143,19797,464.7,597.23,189,10523.0,1,0,0,354.864,7786.4,0.75
144,19890,466.7,-77.46,93,3054.0,0,0,1,321.536,7453.6,0.7
145,19986,468.8,-81.33,96,2667.0,0,0,1,288.433,7143.2,0.65
146,20148,472.4,470.06,162,7806.0,1,0,0,292.858,7085.9,0.65
147,20244,474.5,-70.4,96,3760.0,0,0,1,264.981,6798.1,0.6
148,20349,476.8,-67.07,105,4093.0,0,0,1,238.184,6618.4,0.55
149,20511,483.7,580.12,162,8812.0,1,0,0,242.067,6506.7,0.55
150,20700,487.9,484.74,189,9274.0,1,0,0,241.806,6480.6,0.55
151,20799,490.1,-72.46,99,3554.0,0,0,1,242.149,6514.9,0.55
152,20973,494.0,466.35,174,7435.0,1,0,0,245.914,6391.4,0.55
153,21165,498.2,589.92,192,9792.0,1,0,0,246.565,6456.4,0.55
154,21333,502.0,493.55,168,10155.0,1,0,0,247.291,6529.1,0.55
155,21429,504.1,-74.01,96,3399.0,0,0,1,218.634,6163.4,0.5
156,21606,508.1,583.94,177,9194.0,1,0,0,223.945,6194.6,0.5
157,21708,510.4,-74.65,102,3335.0,0,0,1,223.553,6155.2,0.5
158,21888,514.5,464.93,180,7293.0,1,0,0,222.652,6065.2,0.5
159,22083,519.0,582.35,195,9035.0,1,0,0,255.616,6361.6,0.55
160,22302,524.0,412.99,219,12099.0,1,0,0,280.943,6894.3,0.6
161,22386,525.9,-78.72,84,2928.0,0,0,1,253.089,6608.9,0.55
162,22479,528.1,-74.15,93,3385.0,0,0,1,252.797,6579.6,0.55
163,22563,533.4,-83.25,84,2475.0,0,0,1,218.773,6177.2,0.5
164,22662,535.6,-79.33,99,2867.0,0,0,1,218.679,6167.9,0.5
165,22758,537.8,-73.61,96,3439.0,0,0,1,219.065,6206.5,0.5
166,22947,542.2,586.33,189,9433.0,1,0,0,224.879,6287.9,0.5
167,23130,546.4,557.37,183,6537.0,1,0,0,256.267,6426.7,0.55
168,23331,551.0,468.53,201,7653.0,1,0,0,283.047,6604.7,0.6
169,23427,553.2,-77.28,96,3072.0,0,0,1,250.177,6317.7,0.55
170,23532,555.6,-66.69,105,4131.0,0,0,1,222.606,6060.6,0.5
171,23730,560.2,570.61,198,7861.0,1,0,0,254.759,6275.9,0.55
172,23913,564.4,483.21,183,9121.0,1,0,0,255.602,6360.2,0.55
173,24105,568.8,-33.72,192,7428.0,0,0,1,224.42,6242.0,0.5
174,24279,572.8,588.5,174,9650.0,1,0,0,229.168,6216.8,0.5
175,24510,578.1,491.86,231,9986.0,1,0,0,257.461,6546.1,0.55
176,24687,585.6,581.77,177,8977.0,1,0,0,257.352,6535.2,0.55
177,24864,589.7,585.66,177,9366.0,1,0,0,290.368,6836.8,0.6
178,24963,592.0,-61.57,99,4643.0,0,0,1,264.043,6704.3,0.55
179,25248,598.6,278.14,285,8614.0,1,0,0,248.833,6683.2,0.55
180,25353,601.0,-71.32,105,3668.0,0,0,1,224.617,6261.7,0.5
181,25590,606.3,475.15,237,8315.0,1,0,0,252.31,6531.1,0.55
182,25686,608.3,-86.87,96,2113.0,0,0,1,251.674,6467.4,0.55
183,25899,612.4,276.69,213,8469.0,1,0,0,269.672,6767.1,0.6
184,26139,617.7,286.95,240,9495.0,1,0,0,287.985,7098.6,0.65
185,26313,621.6,571.05,174,7905.0,1,0,0,320.218,7321.9,0.7
186,26475,625.2,480.85,162,8885.0,1,0,0,314.944,7294.4,0.7
187,26646,632.4,153.24,171,6124.0,0,0,1,294.738,7273.8,0.65
188,26850,636.9,585.09,204,9309.0,1,0,0,300.566,7356.6,0.65
189,26949,639.2,-66.92,99,4108.0,0,0,1,301.084,7408.4,0.65
190,27129,643.3,567.86,180,7586.0,1,0,0,332.811,7581.1,0.7
191,27237,645.7,-77.88,108,3012.0,0,0,1,300.387,7338.7,0.65
192,27423,649.9,473.79,186,8179.0,1,0,0,299.916,7291.6,0.65
193,27516,652.0,-75.56,93,3244.0,0,0,1,297.824,7082.4,0.65
194,27609,654.1,-83.41,93,2459.0,0,0,1,264.228,6722.9,0.6
195,27693,655.9,-84.57,84,2343.0,0,0,1,235.407,6340.7,0.55
196,27855,659.5,564.14,162,7214.0,1,0,0,234.526,6252.6,0.55
197,28062,664.2,592.63,207,10063.0,1,0,0,234.874,6287.4,0.55
198,28254,668.4,488.59,192,9659.0,1,0,0,262.382,6538.2,0.6
199,28500,674.1,379.12,246,8712.0,1,0,0,267.431,6543.1,0.6
200,28689,681.8,479.72,189,8772.0,1,0,0,294.983,6798.3,0.65
201,28806,684.5,-62.86,117,4514.0,0,0,1,268.083,6608.2,0.6
202,28989,688.8,396.51,183,10451.0,1,0,0,292.252,7025.1,0.65
203,29178,692.9,480.89,189,8889.0,1,0,0,302.462,7046.1,0.65
204,29382,697.6,485.76,204,9376.0,1,0,0,312.402,7040.2,0.65
205,29562,701.7,574.17,180,8217.0,1,0,0,312.558,7055.8,0.65
206,29754,705.9,372.36,192,8036.0,1,0,0,307.134,7013.4,0.65
207,29922,709.8,464.97,168,7297.0,1,0,0,322.72,7072.0,0.7
208,30096,713.8,44.04,174,5204.0,0,0,1,295.667,6866.8,0.65
209,30261,717.6,584.63,165,9263.0,1,0,0,328.245,7124.5,0.7
210,30480,722.3,488.91,219,9691.0,1,0,0,324.298,7229.8,0.7
211,30582,724.6,-74.24,102,3376.0,0,0,1,324.48,7247.9,0.7
212,30777,732.3,581.37,195,8937.0,1,0,0,329.858,7285.9,0.7
213,30933,735.7,590.21,156,9821.0,1,0,0,363.147,7614.7,0.75
214,31140,740.4,584.66,207,9266.0,1,0,0,396.55,7955.1,0.8
215,31314,744.3,585.4,174,9340.0,1,0,0,430.049,8304.9,0.85
216,31485,748.2,471.6,171,7960.0,1,0,0,425.422,8342.2,0.85
217,31653,752.0,598.41,168,10641.0,1,0,0,425.711,8371.1,0.85
218,31848,756.4,579.46,195,8746.0,1,0,0,430.255,8325.5,0.85
219,32013,760.0,581.04,165,8904.0,1,0,0,440.351,8335.0,0.85
220,32217,764.7,377.11,204,8511.0,1,0,0,435.22,8322.0,0.85
221,32400,768.8,592.7,183,10070.0,1,0,0,467.998,8599.8,0.9
222,32565,772.6,581.71,165,8971.0,1,0,0,477.258,8525.8,0.9
223,32760,777.2,181.36,195,8936.0,1,0,0,462.282,8528.1,0.9
224,32997,786.1,485.74,237,9374.0,1,0,0,462.28,8528.0,0.9
225,33201,790.9,602.94,204,11094.0,1,0,0,463.719,8671.9,0.9
226,33363,794.7,576.61,162,8461.0,1,0,0,473.932,8693.1,0.9
227,33561,799.3,478.0,198,8600.0,1,0,0,474.583,8758.3,0.9
228,33726,803.2,480.43,165,8843.0,1,0,0,496.403,8940.2,0.95
229,33900,807.2,478.83,174,8683.0,1,0,0,491.113,8911.2,0.95
230,34005,809.7,-71.55,105,3645.0,0,0,1,463.09,8609.0,0.9
231,34206,814.3,497.57,201,10557.0,1,0,0,491.68,8968.0,0.95
232,34326,817.0,-49.03,120,5897.0,0,0,1,460.16,8816.0,0.9
233,34488,820.5,580.99,162,8899.0,1,0,0,459.699,8769.9,0.9
234,34662,824.4,479.26,174,8726.0,1,0,0,454.429,8742.9,0.9
235,34851,831.9,483.86,189,9186.0,1,0,0,449.352,8735.2,0.9
236,35040,836.2,592.34,189,10034.0,1,0,0,455.389,8838.9,0.9
237,35244,840.7,480.53,204,8853.0,1,0,0,449.495,8749.5,0.9
238,35436,844.2,581.26,192,8926.0,1,0,0,449.585,8758.5,0.9
239,35613,846.9,473.2,177,8120.0,1,0,0,444.193,8719.3,0.9
240,35727,848.8,-53.55,114,5445.0,0,0,1,422.66,8566.0,0.85
241,35883,851.2,601.61,156,10961.0,1,0,0,423.106,8610.5,0.85
242,35982,852.7,-65.28,99,4272.0,0,0,1,390.756,8375.6,0.8
243,36180,855.7,598.18,198,10618.0,1,0,0,411.597,8459.7,0.8
244,36408,859.2,592.47,228,10047.0,1,0,0,416.933,8493.4,0.8
245,36633,862.9,597.6,225,10560.0,1,0,0,416.666,8466.6,0.8
246,36804,865.7,596.62,171,10462.0,1,0,0,417.667,8566.7,0.8
247,36963,870.4,477.18,159,8518.0,1,0,0,417.626,8562.6,0.8
248,37158,873.1,586.55,195,9455.0,1,0,0,422.932,8593.2,0.8
249,37317,875.3,594.13,159,10213.0,1,0,0,428.697,8669.7,0.8
250,37512,878.1,589.29,195,9729.0,1,0,0,461.739,8973.9,0.85
251,37698,880.8,578.74,186,8674.0,1,0,0,465.798,8879.8,0.85
252,37806,882.3,-64.82,108,4318.0,0,0,1,465.008,8800.8,0.85
253,37992,885.0,369.45,186,7745.0,1,0,0,454.431,8743.1,0.85
254,38211,888.1,587.96,219,9596.0,1,0,0,459.866,8786.6,0.85
255,38421,891.0,388.13,210,9613.0,1,0,0,455.079,8808.0,0.85
256,38601,893.6,499.2,180,10720.0,1,0,0,450.423,8842.2,0.85
257,38784,896.2,489.67,183,9767.0,1,0,0,450.88,8888.0,0.85
258,38883,897.6,-71.19,99,3681.0,0,0,1,418.257,8625.7,0.8
259,39030,902.0,44.86,147,5286.0,0,0,1,396.84,8484.0,0.75
260,39213,904.5,485.89,183,9389.0,1,0,0,423.812,8681.2,0.8
261,39402,907.2,588.68,189,9668.0,1,0,0,423.166,8616.5,0.8
262,39555,909.4,588.39,153,9639.0,1,0,0,455.849,8884.9,0.85
263,39738,912.0,587.64,183,9564.0,1,0,0,455.322,8832.2,0.85
264,39930,914.7,485.84,192,9384.0,1,0,0,449.991,8799.0,0.85
265,40146,917.0,382.98,216,9098.0,1,0,0,439.26,8726.0,0.85
266,40332,919.1,584.35,186,9235.0,1,0,0,438.646,8664.6,0.85
267,40497,920.9,585.59,165,9359.0,1,0,0,444.067,8706.6,0.85
268,40695,923.1,584.25,198,9225.0,1,0,0,443.951,8695.1,0.85
269,40899,925.4,163.75,204,7175.0,0,0,1,422.433,8543.2,0.8
270,41112,929.6,586.07,213,9407.0,1,0,0,422.272,8527.1,0.8
271,41367,932.5,619.87,255,12787.0,1,0,0,424.328,8732.8,0.8
272,41463,933.8,-81.21,96,2679.0,0,0,1,423.509,8650.9,0.8
273,41652,936.5,578.75,189,8675.0,1,0,0,433.973,8697.4,0.8
274,41778,938.3,-72.2,126,3580.0,0,0,1,400.965,8396.5,0.75
275,41964,940.9,587.2,186,9520.0,1,0,0,410.919,8391.9,0.75
276,42171,943.4,596.43,207,10443.0,1,0,0,415.781,8378.0,0.75
277,42399,945.8,478.01,228,8601.0,1,0,0,415.198,8319.8,0.75
278,42495,946.7,-81.09,96,2691.0,0,0,1,414.702,8270.2,0.75
279,42588,947.6,-79.64,93,2836.0,0,0,1,408.478,8147.8,0.75
280,42744,949.1,176.33,156,8433.0,0,0,1,392.999,8099.9,0.7
281,42930,950.9,586.71,186,9471.0,1,0,0,392.901,8090.1,0.7
282,43152,955.0,479.87,222,8787.0,1,0,0,387.475,8047.5,0.7
283,43383,957.3,582.76,231,9076.0,1,0,0,387.231,8023.1,0.7
284,43587,959.5,580.96,204,8896.0,1,0,0,391.987,7998.7,0.7
285,43752,961.3,598.01,165,10601.0,1,0,0,402.739,8073.9,0.7
286,43860,962.5,-82.94,108,2506.0,0,0,1,369.374,7737.4,0.65
287,43959,963.7,-82.68,99,2532.0,0,0,1,335.961,7396.1,0.6
288,44163,966.0,586.6,204,9460.0,1,0,0,336.078,7407.8,0.6
289,44346,968.1,484.58,183,9258.0,1,0,0,352.12,7511.9,0.65
290,44538,970.3,593.9,192,10190.0,1,0,0,352.511,7551.1,0.65
291,44754,972.7,484.92,216,9292.0,1,0,0,345.764,7376.4,0.65
292,44982,975.3,495.66,228,10366.0,1,0,0,374.607,7760.7,0.7
293,45219,980.0,578.41,237,8641.0,1,0,0,374.59,7759.0,0.7
294,45327,981.2,-58.06,108,4994.0,0,0,1,375.297,7829.7,0.7
295,45423,982.3,-80.94,96,2706.0,0,0,1,341.89,7489.0,0.65
296,45597,984.4,483.38,174,9138.0,1,0,0,336.238,7423.8,0.65
297,45690,985.5,-84.3,93,2370.0,0,0,1,308.122,7112.2,0.6
298,45897,987.9,608.84,207,11684.0,1,0,0,342.619,7561.9,0.65
299,46065,989.9,379.16,168,8716.0,1,0,0,365.558,7855.9,0.7
300,46284,992.4,600.75,219,10875.0,1,0,0,386.78,7977.9,0.75
301,46482,994.6,592.77,198,10077.0,1,0,0,387.082,8008.2,0.75
302,46692,997.0,597.32,210,10532.0,1,0,0,392.955,8095.5,0.75
303,46779,998.0,-84.57,87,2343.0,0,0,1,359.589,7758.9,0.7
304,47013,1000.7,579.32,234,8732.0,1,0,0,359.507,7750.6,0.7
305,47214,1005.0,482.32,201,9032.0,1,0,0,353.722,7672.2,0.7
306,47316,1006.2,-91.49,102,1651.0,0,0,1,353.295,7629.4,0.7
307,47544,1008.8,603.59,228,11159.0,1,0,0,387.608,8060.8,0.75
308,47727,1010.9,485.99,183,9399.0,1,0,0,382.577,8057.8,0.75
309,47946,1013.5,589.67,219,9767.0,1,0,0,387.832,8083.2,0.75
310,48213,1016.6,607.66,267,11566.0,1,0,0,388.52,8152.0,0.75
311,48393,1018.8,582.88,180,9088.0,1,0,0,393.418,8141.8,0.75
312,48585,1021.6,595.06,192,10306.0,1,0,0,398.388,8138.8,0.75
313,48693,1023.2,-77.56,108,3044.0,0,0,1,365.589,7858.9,0.7
314,48894,1026.1,576.05,201,8405.0,1,0,0,397.295,8029.5,0.75
315,49089,1029.0,370.11,195,7811.0,1,0,0,419.848,8284.8,0.8
316,49305,1034.5,581.1,216,8910.0,1,0,0,424.733,8273.4,0.8
317,49494,1037.2,575.91,189,8391.0,1,0,0,457.744,8574.4,0.85
318,49677,1039.9,161.72,183,6972.0,0,0,1,435.388,8338.8,0.8
319,49854,1042.5,588.67,177,9667.0,1,0,0,445.864,8386.4,0.8
320,50142,1046.7,310.3,288,11830.0,1,0,0,431.341,8434.1,0.8
321,50334,1049.5,577.05,192,8505.0,1,0,0,430.555,8355.5,0.8
322,50520,1052.0,597.36,186,10536.0,1,0,0,430.557,8355.7,0.8
323,50778,1055.1,588.49,258,9649.0,1,0,0,464.21,8721.0,0.85
324,50949,1057.4,587.42,171,9542.0,1,0,0,464.615,8761.5,0.85
325,51168,1060.4,599.42,219,10742.0,1,0,0,470.47,8847.0,0.85
326,51351,1065.1,587.33,183,9533.0,1,0,0,504.411,9241.1,0.9
327,51564,1068.0,479.51,213,8751.0,1,0,0,498.207,9120.7,0.9
328,51810,1071.3,585.58,246,9358.0,1,0,0,503.186,9118.6,0.9
329,52017,1074.2,571.99,207,7999.0,1,0,0,502.302,9030.2,0.9
330,52221,1076.9,488.1,204,9610.0,1,0,0,496.325,8932.5,0.9
331,52377,1079.1,584.61,156,9261.0,1,0,0,496.411,8941.1,0.9
332,52554,1081.5,583.77,177,9177.0,1,0,0,495.846,8884.6,0.9
333,52794,1084.7,577.49,240,8549.0,1,0,0,528.599,9159.9,0.95
334,53013,1087.8,488.05,219,9605.0,1,0,0,524.199,9219.9,0.95
335,53205,1090.4,574.32,192,8232.0,1,0,0,534.409,9241.0,0.95
336,53310,1094.0,-67.17,105,4083.0,0,0,1,501.996,8999.6,0.9
337,53493,1096.5,580.21,183,8821.0,1,0,0,502.211,9021.1,0.9
338,53709,1099.5,583.06,216,9106.0,1,0,0,523.278,9127.8,0.95
339,53919,1102.5,576.16,210,8416.0,1,0,0,522.652,9065.2,0.95
340,54144,1105.6,481.4,225,8940.0,1,0,0,531.207,8920.8,0.95
341,54243,1107.0,-72.81,99,3519.0,0,0,1,498.714,8671.5,0.9
342,54342,1108.4,-79.28,99,2872.0,0,0,1,464.882,8288.2,0.85
343,54546,1111.3,377.15,204,8515.0,1,0,0,454.315,8231.5,0.85
344,54642,1112.6,-62.7,96,4530.0,0,0,1,421.809,7980.9,0.8
345,54843,1115.4,477.97,201,8597.0,1,0,0,415.737,7873.7,0.8
346,55068,1118.6,479.17,225,8717.0,1,0,0,410.329,7832.9,0.8
347,55167,1120.0,-52.39,99,5561.0,0,0,1,383.734,7673.4,0.75
348,55368,1125.0,473.18,201,8118.0,1,0,0,378.114,7611.4,0.75
