episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
147,22509,202.5,250.85,180,9885.0,1,0,0,155.886,8588.6,0.65
148,22731,206.9,235.02,222,10302.0,1,0,0,170.823,8882.3,0.7
149,22929,209.2,220.56,198,8856.0,1,0,0,168.799,8780.0,0.7
150,23097,211.1,244.58,168,11258.0,1,0,0,168.004,8900.5,0.7
151,23184,212.1,-75.22,87,3278.0,0,0,1,150.238,8523.8,0.65
152,23421,214.8,196.1,237,8410.0,1,0,0,147.835,8483.5,0.65
153,23604,216.9,214.0,183,10200.0,1,0,0,159.081,8608.1,0.7
154,23772,218.8,269.2,168,9720.0,1,0,0,172.046,8704.6,0.75
155,23976,221.2,246.91,204,9491.0,1,0,0,183.937,8793.8,0.8
156,24180,223.5,226.71,204,9471.0,1,0,0,183.052,8805.2,0.8
157,24369,225.7,233.6,189,8160.0,1,0,0,181.073,8707.4,0.8
158,24564,227.9,258.14,195,8614.0,1,0,0,182.055,8705.5,0.8
159,24762,232.0,265.08,198,9308.0,1,0,0,193.448,8744.8,0.85
160,24969,234.1,274.44,207,10244.0,1,0,0,196.555,8755.5,0.85
161,25161,236.3,281.11,192,10911.0,1,0,0,197.328,8832.9,0.85
162,25359,238.6,269.31,198,9731.0,1,0,0,213.524,9052.4,0.9
163,25551,240.8,218.25,192,8625.0,1,0,0,213.619,9062.0,0.9
164,25734,243.0,286.43,183,11443.0,1,0,0,231.116,9411.6,0.95
165,25839,244.2,-50.74,105,5726.0,0,0,1,216.432,9243.2,0.9
166,26019,246.2,244.64,180,9264.0,1,0,0,215.449,9144.9,0.9
167,26247,248.9,24.76,228,9276.0,0,0,1,204.144,9114.4,0.85
168,26457,251.3,244.69,210,9269.0,1,0,0,204.627,9062.8,0.85
169,26682,256.3,198.78,225,8678.0,1,0,0,203.539,9053.9,0.85
170,26850,258.8,269.74,168,9774.0,1,0,0,204.797,8979.6,0.85
171,27030,260.7,258.55,180,8655.0,1,0,0,221.485,9248.5,0.9
172,27261,263.1,264.97,231,9297.0,1,0,0,224.929,9292.9,0.9
173,27426,265.4,255.57,165,8357.0,1,0,0,227.007,9200.7,0.9
174,27510,266.7,-73.06,84,3494.0,0,0,1,209.894,8889.4,0.85
175,27615,268.1,-72.87,105,3513.0,0,0,1,193.905,8590.5,0.8
176,27783,270.6,243.05,168,9105.0,1,0,0,194.722,8572.2,0.8
177,27972,272.7,251.94,189,7994.0,1,0,0,195.639,8563.9,0.8
178,28164,274.9,282.92,192,11092.0,1,0,0,196.878,8687.8,0.8
179,28347,276.9,261.2,183,8920.0,1,0,0,196.684,8668.4,0.8
180,28539,279.0,269.62,192,9762.0,1,0,0,196.443,8644.3,0.8
181,28722,282.8,256.48,183,8448.0,1,0,0,195.212,8521.1,0.8
182,28911,284.8,266.43,189,9443.0,1,0,0,195.067,8506.8,0.8
183,29082,286.7,257.72,171,8572.0,1,0,0,197.041,8504.1,0.8
184,29250,288.5,257.61,168,8561.0,1,0,0,195.6,8360.0,0.8
185,29412,290.3,263.95,162,9195.0,1,0,0,211.335,8533.5,0.85
186,29643,292.8,247.11,231,9511.0,1,0,0,211.458,8545.8,0.85
187,29805,294.6,284.49,162,11249.0,1,0,0,224.444,8644.5,0.9
188,29997,296.8,257.68,192,8568.0,1,0,0,225.094,8609.4,0.9
189,30180,298.6,-6.1,183,8190.0,0,0,1,214.85,8585.0,0.85
190,30387,301.0,260.0,207,8800.0,1,0,0,214.363,8536.3,0.85
191,30504,302.3,-54.44,117,5356.0,0,0,1,198.714,8371.4,0.8
192,30708,304.6,255.12,204,10312.0,1,0,0,198.221,8422.1,0.8
193,30867,308.2,278.63,159,10663.0,1,0,0,199.374,8537.4,0.8
194,31041,310.1,247.15,174,9515.0,1,0,0,215.385,8838.5,0.85
195,31221,312.0,233.19,180,8119.0,1,0,0,230.687,9068.8,0.9
196,31404,314.0,269.96,183,9796.0,1,0,0,232.033,9103.3,0.9
197,31509,315.2,-64.91,105,4309.0,0,0,1,216.191,8919.0,0.85
198,31734,317.8,237.19,225,8519.0,1,0,0,213.904,8790.4,0.85
199,31917,319.9,266.16,183,9416.0,1,0,0,214.152,8815.2,0.85
200,32010,321.0,-75.01,93,3299.0,0,0,1,196.921,8492.0,0.8
201,32184,322.9,258.06,174,8606.0,1,0,0,196.999,8500.0,0.8
202,32430,325.7,-15.16,246,9284.0,0,0,1,182.92,8492.0,0.75
203,32514,326.7,-64.99,84,4301.0,0,0,1,166.785,8278.5,0.7
204,32697,328.8,223.54,183,9154.0,1,0,0,165.081,8308.1,0.7
205,32880,332.9,255.44,183,8344.0,1,0,0,164.656,8265.5,0.7
206,32973,334.0,-79.24,93,2876.0,0,0,1,148.338,7933.8,0.65
207,33141,336.0,266.69,168,9469.0,1,0,0,147.448,7844.8,0.65
208,33333,338.2,241.29,192,8929.0,1,0,0,146.629,7862.9,0.65
209,33438,339.4,-62.94,105,4506.0,0,0,1,143.787,7678.6,0.65
210,33597,341.1,8.8,159,7680.0,0,0,1,131.227,7622.6,0.6
211,33774,343.0,236.42,177,8442.0,1,0,0,145.769,7776.9,0.65
212,33933,344.6,265.3,159,9330.0,1,0,0,146.279,7727.9,0.65
213,34170,347.2,215.58,237,8358.0,1,0,0,143.126,7612.6,0.65
214,34392,349.5,269.14,222,9714.0,1,0,0,144.226,7622.6,0.65
215,34572,351.4,254.74,180,8274.0,1,0,0,145.303,7630.3,0.65
216,34728,352.9,5.99,156,7399.0,0,0,1,132.105,7510.4,0.6
217,34929,356.8,242.81,201,9081.0,1,0,0,147.49,7749.1,0.65
218,35142,359.1,228.56,213,9656.0,1,0,0,147.059,7805.9,0.65
219,35334,361.2,192.02,192,8002.0,1,0,0,143.352,7735.2,0.65
220,35493,362.8,264.2,159,9220.0,1,0,0,160.312,8031.2,0.7
221,35691,365.1,267.3,198,9530.0,1,0,0,160.774,8077.4,0.7
222,35862,366.9,222.29,171,9029.0,1,0,0,172.647,8064.7,0.75
223,36042,368.7,243.73,180,9173.0,1,0,0,188.083,8308.3,0.8
224,36141,369.8,-66.81,99,4119.0,0,0,1,173.566,8056.6,0.75
225,36309,371.6,275.1,168,10310.0,1,0,0,174.548,8154.9,0.75
226,36498,373.7,265.02,189,9302.0,1,0,0,191.762,8476.1,0.8
227,36693,375.7,251.3,195,9930.0,1,0,0,190.992,8499.2,0.8
228,36864,377.6,207.37,171,7537.0,1,0,0,189.296,8429.6,0.8
229,37047,381.3,238.48,183,8648.0,1,0,0,204.367,8636.7,0.85
230,37212,383.1,246.95,165,7495.0,1,0,0,216.275,8627.5,0.9
231,37350,384.6,-15.95,138,5205.0,0,0,1,203.656,8465.6,0.85
232,37563,387.0,270.02,213,9802.0,1,0,0,203.892,8489.2,0.85
233,37656,388.0,-79.33,93,2867.0,0,0,1,189.147,8214.6,0.8
234,37836,390.0,270.56,180,9856.0,1,0,0,189.218,8221.8,0.8
235,37923,391.0,-78.08,87,2992.0,0,0,1,172.577,7957.6,0.75
236,38103,392.9,245.46,180,9346.0,1,0,0,184.55,8055.0,0.8
237,38265,394.8,-20.74,162,4726.0,0,0,1,171.373,7837.2,0.75
238,38427,396.6,259.4,162,8740.0,1,0,0,172.915,7791.4,0.75
239,38604,398.5,276.73,177,10473.0,1,0,0,177.15,7915.0,0.75
240,38766,400.3,-16.77,162,7123.0,0,0,1,163.102,7810.1,0.7
241,38925,404.0,239.49,159,8749.0,1,0,0,161.711,7771.1,0.7
242,39108,406.1,272.07,183,10007.0,1,0,0,164.2,7820.0,0.7
243,39276,408.0,267.82,168,9582.0,1,0,0,165.405,7840.4,0.7
244,39438,409.9,259.84,162,8784.0,1,0,0,181.737,8073.7,0.75
245,39570,411.5,270.41,132,9841.0,1,0,0,181.502,8050.2,0.75
246,39738,413.4,220.1,168,8810.0,1,0,0,179.257,8025.6,0.75
247,39933,415.7,244.84,195,9284.0,1,0,0,178.934,7993.4,0.75
248,40104,417.7,249.41,171,7741.0,1,0,0,181.035,8003.6,0.75
249,40206,418.9,-59.95,102,4805.0,0,0,1,166.114,7811.4,0.7
250,40383,420.9,267.88,177,9588.0,1,0,0,167.161,7916.1,0.7
251,40542,422.8,270.05,159,9805.0,1,0,0,181.46,8146.1,0.75
252,40698,424.6,275.22,156,10322.0,1,0,0,181.721,8172.1,0.75
253,40845,426.3,-53.34,147,5466.0,0,0,1,183.02,8302.0,0.75
254,41001,430.0,259.3,156,8730.0,1,0,0,182.457,8245.7,0.75
255,41178,432.1,242.66,177,9066.0,1,0,0,198.494,8549.4,0.8
256,41346,434.0,261.14,168,8914.0,1,0,0,199.278,8527.8,0.8
257,41532,436.2,246.58,186,9458.0,1,0,0,212.644,8764.4,0.85
258,41736,438.6,270.16,204,9816.0,1,0,0,213.182,8818.2,0.85
259,41910,440.7,23.62,174,7162.0,0,0,1,200.526,8652.6,0.8
260,42093,442.9,262.72,183,9072.0,1,0,0,214.501,8750.1,0.85
261,42288,445.2,272.6,195,10060.0,1,0,0,216.156,8815.6,0.85
262,42462,447.3,-6.96,174,6104.0,0,0,1,202.205,8620.5,0.8
263,42642,449.4,234.31,180,8231.0,1,0,0,200.53,8553.0,0.8
264,42807,451.7,235.05,165,8305.0,1,0,0,199.29,8529.0,0.8
265,42981,453.8,268.14,174,9614.0,1,0,0,199.176,8517.6,0.8
266,43122,457.5,252.63,141,8063.0,1,0,0,200.803,8480.3,0.8
267,43326,459.9,251.81,204,7981.0,1,0,0,201.151,8415.1,0.8
268,43515,462.2,264.42,189,9242.0,1,0,0,201.902,8490.2,0.8
269,43674,464.1,227.1,159,7510.0,1,0,0,216.255,8625.5,0.85
270,43824,465.9,231.95,150,7995.0,1,0,0,214.458,8545.8,0.85
271,43995,467.9,257.84,171,8584.0,1,0,0,213.847,8484.8,0.85
272,44166,470.0,239.93,171,8793.0,1,0,0,212.083,8408.3,0.85
273,44352,472.2,240.56,186,8856.0,1,0,0,226.778,8577.8,0.9
274,44571,474.8,266.37,219,9437.0,1,0,0,227.132,8613.1,0.9
275,44724,476.6,266.87,153,9487.0,1,0,0,228.342,8634.2,0.9
276,44895,478.7,253.43,171,8143.0,1,0,0,227.957,8595.6,0.9
277,45081,482.9,224.58,186,9258.0,1,0,0,226.857,8585.6,0.9
278,45237,484.8,249.72,156,7772.0,1,0,0,225.835,8483.5,0.9
279,45399,486.7,256.1,162,10410.0,1,0,0,237.459,8645.9,0.95
280,45564,488.7,245.93,165,9393.0,1,0,0,236.619,8661.9,0.95
281,45723,490.6,222.49,159,7049.0,1,0,0,234.114,8511.4,0.95
282,45897,492.7,257.2,174,8520.0,1,0,0,247.322,8632.1,1.0
283,46080,494.9,241.44,183,8944.0,1,0,0,247.678,8667.8,1.0
284,46278,497.2,233.22,198,8122.0,1,0,0,247.587,8658.6,1.0
285,46371,498.4,-65.86,93,4214.0,0,0,1,230.887,8388.6,0.95
286,46521,500.2,269.32,150,9732.0,1,0,0,231.721,8472.1,0.95
287,46692,502.2,260.1,171,8810.0,1,0,0,232.136,8513.5,0.95
288,46860,504.3,263.19,168,9119.0,1,0,0,232.074,8507.4,0.95
289,47025,506.2,223.43,165,7143.0,1,0,0,231.891,8489.0,0.95
290,47202,510.3,245.02,177,9302.0,1,0,0,232.544,8554.4,0.95
291,47358,512.2,273.26,156,10126.0,1,0,0,233.315,8631.5,0.95
292,47496,513.9,268.08,138,9608.0,1,0,0,234.722,8672.2,0.95
293,47643,515.6,265.94,147,9394.0,1,0,0,235.991,8699.1,0.95
294,47790,517.4,238.37,147,8637.0,1,0,0,234.591,8659.1,0.95
295,47937,519.2,23.73,147,7173.0,0,0,1,222.434,8543.5,0.9
296,48096,521.1,270.53,159,9853.0,1,0,0,223.29,8629.0,0.9
297,48264,523.1,268.07,168,9607.0,1,0,0,225.464,8646.4,0.9
298,48450,525.4,238.57,186,10657.0,1,0,0,224.906,8790.6,0.9
299,48585,527.0,264.88,135,9288.0,1,0,0,225.345,8734.5,0.9
300,48765,529.2,259.92,180,8792.0,1,0,0,226.045,8704.5,0.9
301,48930,531.4,265.71,165,9371.0,1,0,0,228.206,8820.6,0.9
302,49089,533.4,259.99,159,8799.0,1,0,0,228.345,8834.5,0.9
303,49257,537.4,269.7,168,9770.0,1,0,0,229.758,8875.9,0.9
304,49422,539.4,277.6,165,10560.0,1,0,0,231.978,8997.8,0.9
305,49584,541.4,266.86,162,9486.0,1,0,0,248.613,9261.4,0.95
306,49731,543.1,263.58,147,9158.0,1,0,0,248.326,9232.6,0.95
307,49905,545.3,260.44,174,8844.0,1,0,0,248.344,9234.4,0.95
308,50082,547.4,253.75,177,10175.0,1,0,0,247.871,9287.1,0.95
309,50244,549.4,269.71,162,9771.0,1,0,0,250.185,9418.5,0.95
310,50418,551.5,-0.86,174,6714.0,0,0,1,237.892,9289.1,0.9
311,50568,553.3,260.4,150,8840.0,1,0,0,237.248,9224.9,0.9
312,50712,555.1,268.39,144,9639.0,1,0,0,237.264,9226.4,0.9
313,50883,557.2,245.47,171,9347.0,1,0,0,236.241,9224.0,0.9
314,51024,558.9,1.76,141,6976.0,0,0,1,224.41,9141.0,0.85
315,51186,560.9,237.57,162,8557.0,1,0,0,235.102,9210.2,0.9
316,51345,564.7,244.7,159,9270.0,1,0,0,233.81,9181.0,0.9
317,51468,566.1,-30.82,123,5718.0,0,0,1,218.866,8986.6,0.85
318,51612,567.9,259.25,144,8725.0,1,0,0,219.9,8890.0,0.85
319,51801,570.1,262.8,189,9080.0,1,0,0,219.796,8879.6,0.85
320,51975,572.2,278.08,174,10608.0,1,0,0,220.704,8970.4,0.85
321,52125,574.0,254.09,150,8209.0,1,0,0,220.123,8912.3,0.85
322,52329,576.4,250.35,204,9835.0,1,0,0,219.641,8964.1,0.85
323,52494,578.4,246.35,165,9435.0,1,0,0,218.474,8947.4,0.85
324,52668,580.5,235.27,174,8327.0,1,0,0,216.357,8835.7,0.85
325,52833,582.5,268.15,165,9615.0,1,0,0,216.421,8842.1,0.85
326,52992,584.4,231.55,159,7955.0,1,0,0,214.82,8782.0,0.85
327,53127,586.0,-7.15,135,6085.0,0,0,1,201.44,8644.0,0.8
328,53313,590.0,265.78,186,9378.0,1,0,0,202.042,8604.2,0.8
329,53463,591.7,229.44,150,7744.0,1,0,0,200.029,8502.9,0.8
330,53601,593.3,261.46,138,8946.0,1,0,0,213.144,8614.5,0.85
331,53751,595.1,262.46,150,9046.0,1,0,0,213.248,8624.8,0.85
332,53904,596.8,212.89,153,8089.0,1,0,0,210.472,8547.2,0.85
333,54069,598.8,252.53,165,8053.0,1,0,0,210.826,8482.5,0.85
334,54234,600.7,266.64,165,9464.0,1,0,0,224.07,8607.0,0.9
335,54396,602.7,258.51,162,8651.0,1,0,0,225.117,8611.6,0.9
336,54570,604.7,257.31,174,8531.0,1,0,0,225.747,8574.7,0.9
337,54735,606.7,259.19,165,8719.0,1,0,0,240.248,8724.8,0.95
338,54930,609.0,229.16,195,7716.0,1,0,0,238.743,8674.3,0.95
339,55101,611.0,225.11,171,9311.0,1,0,0,236.858,8685.9,0.95
340,55233,612.5,-7.37,132,8063.0,0,0,1,222.586,8558.6,0.9
341,55389,616.2,273.55,156,10155.0,1,0,0,223.559,8655.9,0.9
342,55560,618.2,261.07,171,8907.0,1,0,0,224.095,8609.5,0.9
343,55728,620.2,264.31,168,9231.0,1,0,0,224.993,8599.3,0.9
344,55875,621.8,266.33,147,9433.0,1,0,0,226.546,8654.6,0.9
345,56028,623.6,268.0,153,9600.0,1,0,0,226.539,8653.9,0.9
346,56184,625.4,23.28,156,7128.0,0,0,1,216.125,8612.5,0.85
347,56364,627.5,274.71,180,10271.0,1,0,0,230.218,8821.8,0.9
348,56532,629.5,274.25,168,10225.0,1,0,0,230.642,8864.1,0.9
349,56712,631.5,220.73,180,8873.0,1,0,0,230.206,8920.6,0.9
350,56865,633.3,239.89,153,8789.0,1,0,0,229.127,8912.8,0.9
